account_id	account_type	region	code	row_sum	column_sum	balance
COM:DE:REP_OFMA	commodity	DE	REP_OFMA	0.032702653860142046	0.0327026539552786	-9.513655141457633e-11
COM:DE:REP_RATV	commodity	DE	REP_RATV	158.06550099870108	158.0655009987962	-9.512746146356221e-11
COM:DE:REU_ELMA	commodity	DE	REU_ELMA	3673.376332463925	3673.3763324640204	-9.549694368615746e-11
COM:DE:REU_OFMA	commodity	DE	REU_OFMA	0.2342889178422858	0.23428891793743367	-9.51478618116397e-11
COM:DE:REU_RATV	commodity	DE	REU_RATV	4570.15921596045	4570.159215960545	-9.549694368615746e-11
COM:DE:TRADE	commodity	DE	TRADE	526293.0586726372	526293.0586726374	-2.3283064365386963e-10
COM:DE:TRANSPORT	commodity	DE	TRANSPORT	338926.06658682966	338926.0665868298	-1.1641532182693481e-10
COM:DE:UTIL_WASTE	commodity	DE	UTIL_WASTE	163883.9651422205	163883.96514222064	-1.4551915228366852e-10
COM:FR:AGRI_FOOD	commodity	FR	AGRI_FOOD	233557.81488137352	233557.81488137358	-5.820766091346741e-11
COM:FR:BASIC_METALS	commodity	FR	BASIC_METALS	24587.886612385213	24587.886612385308	-9.458744898438454e-11
COM:FR:CONSTRUCTION	commodity	FR	CONSTRUCTION	290460.6395522433	290460.6395522433	0.0
COM:FR:EXTRACTIVE	commodity	FR	EXTRACTIVE	5056.579553774526	5056.57955377462	-9.367795428261161e-11
COM:FR:INC_EE	commodity	FR	INC_EE	117.52270067165395	117.5227006717491	-9.515588317299262e-11
COM:FR:METAL_COMPONENTS	commodity	FR	METAL_COMPONENTS	51740.74874256327	51740.74874256337	-1.0186340659856796e-10
COM:FR:NEW_ELMA	commodity	FR	NEW_ELMA	15160.412119386907	15160.412119386998	-9.094947017729282e-11
COM:FR:NEW_OFMA	commodity	FR	NEW_OFMA	0.9095721923725353	0.9095721924676735	-9.513823062690108e-11
COM:FR:NEW_RATV	commodity	FR	NEW_RATV	16552.273892738318	16552.2738927384	-8.36735125631094e-11
COM:FR:OTHER_MANUFACTURING	commodity	FR	OTHER_MANUFACTURING	444694.35664647655	444694.3566464768	-2.3283064365386963e-10
COM:FR:OTHER_SERVICES	commodity	FR	OTHER_SERVICES	1.5307111858883747e6	1.5307111858883747e6	0.0
COM:FR:PUBLIC_SOCIAL	commodity	FR	PUBLIC_SOCIAL	564292.7589553446	564292.7589553444	1.1641532182693481e-10
COM:FR:REC_EE	commodity	FR	REC_EE	140.9232660870266	140.92326608712168	-9.50706180447014e-11
COM:FR:REF_ELMA	commodity	FR	REF_ELMA	2350.6114275719497	2350.611427572044	-9.413270163349807e-11
COM:FR:REF_OFMA	commodity	FR	REF_OFMA	0.1390745976824348	0.1390745977775761	-9.514131149579441e-11
COM:FR:REF_RATV	commodity	FR	REF_RATV	2521.9379940349713	2521.9379940350655	-9.413270163349807e-11
COM:FR:REP_ELMA	commodity	FR	REP_ELMA	38.558979005213544	38.55897900530868	-9.513456689091981e-11
COM:FR:REP_OFMA	commodity	FR	REP_OFMA	0.002175605714240428	0.002175605809387517	-9.514708899233115e-11
COM:FR:REP_RATV	commodity	FR	REP_RATV	39.433802921800236	39.433802921895385	-9.514877774563502e-11
COM:FR:REU_ELMA	commodity	FR	REU_ELMA	479.2333892415308	479.23338924162596	-9.515588317299262e-11
COM:FR:REU_OFMA	commodity	FR	REU_OFMA	0.025210293881450265	0.02521029397659327	-9.514300458590697e-11
COM:FR:REU_RATV	commodity	FR	REU_RATV	457.6118681112828	457.6118681113779	-9.509903975413181e-11
COM:FR:TRADE	commodity	FR	TRADE	386911.51933438296	386911.51933438284	1.1641532182693481e-10
COM:FR:TRANSPORT	commodity	FR	TRANSPORT	199502.18524203115	199502.18524203124	-8.731149137020111e-11
COM:FR:UTIL_WASTE	commodity	FR	UTIL_WASTE	147053.08770133954	147053.08770133965	-1.1641532182693481e-10
COM:IT:AGRI_FOOD	commodity	IT	AGRI_FOOD	185622.73826166757	185622.73826166778	-2.0372681319713593e-10
COM:IT:BASIC_METALS	commodity	IT	BASIC_METALS	47020.20521743487	47020.20521743502	-1.4551915228366852e-10
COM:IT:CONSTRUCTION	commodity	IT	CONSTRUCTION	177606.61111259402	177606.61111259417	-1.4551915228366852e-10
COM:IT:EXTRACTIVE	commodity	IT	EXTRACTIVE	7023.517907245209	7023.517907245305	-9.549694368615746e-11
COM:IT:INC_EE	commodity	IT	INC_EE	187.77412996309977	187.77412996319495	-9.518430488242302e-11
COM:IT:METAL_COMPONENTS	commodity	IT	METAL_COMPONENTS	85776.64644230616	85776.64644230621	-5.820766091346741e-11
COM:IT:NEW_ELMA	commodity	IT	NEW_ELMA	25223.059084259516	25223.05908425963	-1.127773430198431e-10
COM:IT:NEW_OFMA	commodity	IT	NEW_OFMA	3371.404317243748	3371.404317243843	-9.458744898438454e-11
COM:IT:NEW_RATV	commodity	IT	NEW_RATV	11739.377236889088	11739.377236889184	-9.640643838793039e-11
COM:IT:OTHER_MANUFACTURING	commodity	IT	OTHER_MANUFACTURING	544043.7212719998	544043.7212719994	3.4924596548080444e-10
COM:IT:OTHER_SERVICES	commodity	IT	OTHER_SERVICES	1.0907221106311153e6	1.090722110631116e6	-6.984919309616089e-10
COM:IT:PUBLIC_SOCIAL	commodity	IT	PUBLIC_SOCIAL	362743.7165072035	362743.7165072036	-5.820766091346741e-11
COM:IT:REC_EE	commodity	IT	REC_EE	406.17533941376286	406.17533941385824	-9.538325684843585e-11
COM:IT:REF_ELMA	commodity	IT	REF_ELMA	2653.0365422607742	2653.036542260869	-9.458744898438454e-11
COM:IT:REF_OFMA	commodity	IT	REF_OFMA	300.4378873343419	300.437887334437	-9.509903975413181e-11
COM:IT:REF_RATV	commodity	IT	REF_RATV	1046.2183458306217	1046.218345830717	-9.526957001071423e-11
COM:IT:REP_ELMA	commodity	IT	REP_ELMA	33.086810389732776	33.08681038982792	-9.514167231827741e-11
COM:IT:REP_OFMA	commodity	IT	REP_OFMA	8.281868259493326	8.281868259588466	-9.513989596143801e-11
COM:IT:REP_RATV	commodity	IT	REP_RATV	28.714196528647093	28.714196528742235	-9.514167231827741e-11
COM:IT:REU_ELMA	commodity	IT	REU_ELMA	1174.1909334429804	1174.1909334430766	-9.617906471248716e-11
COM:IT:REU_OFMA	commodity	IT	REU_OFMA	139.27040683849648	139.27040683859155	-9.50706180447014e-11
COM:IT:REU_RATV	commodity	IT	REU_RATV	485.06486730380914	485.06486730390424	-9.509903975413181e-11
COM:IT:TRADE	commodity	IT	TRADE	319101.9021690955	319101.9021690958	-2.9103830456733704e-10
COM:IT:TRANSPORT	commodity	IT	TRANSPORT	180354.4092201083	180354.4092201084	-1.1641532182693481e-10
COM:IT:UTIL_WASTE	commodity	IT	UTIL_WASTE	122313.82176754813	122313.82176754822	-8.731149137020111e-11
COM:PL:AGRI_FOOD	commodity	PL	AGRI_FOOD	84065.59266375158	84065.59266375164	-5.820766091346741e-11
COM:PL:BASIC_METALS	commodity	PL	BASIC_METALS	13972.19115530507	13972.191155305165	-9.458744898438454e-11
COM:PL:CONSTRUCTION	commodity	PL	CONSTRUCTION	83292.78256443028	83292.78256443035	-7.275957614183426e-11
COM:PL:EXTRACTIVE	commodity	PL	EXTRACTIVE	7708.538075853682	7708.538075853777	-9.458744898438454e-11
COM:PL:INC_EE	commodity	PL	INC_EE	27.14748704175807	27.14748704185322	-9.515233045931382e-11
COM:PL:METAL_COMPONENTS	commodity	PL	METAL_COMPONENTS	24276.231180158145	24276.23118015825	-1.0550138540565968e-10
COM:PL:NEW_ELMA	commodity	PL	NEW_ELMA	9719.711056057831	9719.711056057922	-9.094947017729282e-11
COM:PL:NEW_OFMA	commodity	PL	NEW_OFMA	150.34513253311775	150.34513253321302	-9.526957001071423e-11
COM:PL:NEW_RATV	commodity	PL	NEW_RATV	5720.831735008113	5720.831735008207	-9.367795428261161e-11
COM:PL:OTHER_MANUFACTURING	commodity	PL	OTHER_MANUFACTURING	160072.50652901514	160072.5065290152	-5.820766091346741e-11
COM:PL:OTHER_SERVICES	commodity	PL	OTHER_SERVICES	197605.43727979466	197605.43727979477	-1.1641532182693481e-10
COM:PL:PUBLIC_SOCIAL	commodity	PL	PUBLIC_SOCIAL	78134.85963875284	78134.85963875297	-1.3096723705530167e-10
COM:PL:REC_EE	commodity	PL	REC_EE	16.346014737123436	16.346014737218578	-9.514167231827741e-11
COM:PL:REF_ELMA	commodity	PL	REF_ELMA	964.379348257857	964.3793482579518	-9.481482265982777e-11
COM:PL:REF_OFMA	commodity	PL	REF_OFMA	25.694834169202206	25.69483416929734	-9.513456689091981e-11
COM:PL:REF_RATV	commodity	PL	REF_RATV	977.334190608758	977.334190608853	-9.492850949754938e-11
COM:PL:REP_ELMA	commodity	PL	REP_ELMA	32.5107735141297	32.510773514224844	-9.514167231827741e-11
COM:PL:REP_OFMA	commodity	PL	REP_OFMA	0.2081429087288702	0.2081429088240302	-9.515999099818373e-11
COM:PL:REP_RATV	commodity	PL	REP_RATV	2.8121414577943384	2.812141457889488	-9.514966592405472e-11
COM:PL:REU_ELMA	commodity	PL	REU_ELMA	479.02319714463874	479.023197144734	-9.526957001071423e-11
COM:PL:REU_OFMA	commodity	PL	REU_OFMA	8.43462801092106	8.434628011016198	-9.513811960459861e-11
COM:PL:REU_RATV	commodity	PL	REU_RATV	319.93291831472095	319.93291831481633	-9.538325684843585e-11
COM:PL:TRADE	commodity	PL	TRADE	93472.57725423313	93472.57725423323	-1.0186340659856796e-10
COM:PL:TRANSPORT	commodity	PL	TRANSPORT	62449.1287665034	62449.12876650349	-8.731149137020111e-11
COM:PL:UTIL_WASTE	commodity	PL	UTIL_WASTE	32184.542392203788	32184.542392203883	-9.458744898438454e-11
COM:REU:AGRI_FOOD	commodity	REU	AGRI_FOOD	1.1933845951503383e6	1.1933845951503387e6	-4.656612873077393e-10
COM:REU:BASIC_METALS	commodity	REU	BASIC_METALS	252676.73797456603	252676.73797456603	0.0
COM:REU:CONSTRUCTION	commodity	REU	CONSTRUCTION	1.4240216504006223e6	1.424021650400623e6	-6.984919309616089e-10
COM:REU:EXTRACTIVE	commodity	REU	EXTRACTIVE	299769.33438741247	299769.3343874122	2.9103830456733704e-10
COM:REU:INC_EE	commodity	REU	INC_EE	378.8584509266044	378.8584509266994	-9.498535291641019e-11
COM:REU:METAL_COMPONENTS	commodity	REU	METAL_COMPONENTS	254545.5594187418	254545.55941874193	-1.4551915228366852e-10
COM:REU:NEW_ELMA	commodity	REU	NEW_ELMA	102344.98066377698	102344.98066377707	-8.731149137020111e-11
COM:REU:NEW_OFMA	commodity	REU	NEW_OFMA	9002.618397186503	9002.618397186596	-9.276845958083868e-11
COM:REU:NEW_RATV	commodity	REU	NEW_RATV	160394.27602430366	160394.2760243036	5.820766091346741e-11
COM:REU:OTHER_MANUFACTURING	commodity	REU	OTHER_MANUFACTURING	2.4434846168347327e6	2.443484616834732e6	9.313225746154785e-10
COM:REU:OTHER_SERVICES	commodity	REU	OTHER_SERVICES	6.4751893758992e6	6.475189375899203e6	-2.7939677238464355e-9
COM:REU:PUBLIC_SOCIAL	commodity	REU	PUBLIC_SOCIAL	2.3370529430593452e6	2.337052943059343e6	2.3283064365386963e-9
COM:REU:REC_EE	commodity	REU	REC_EE	112.82025289485802	112.82025289495317	-9.515588317299262e-11
COM:REU:REF_ELMA	commodity	REU	REF_ELMA	16021.250668325649	16021.250668325749	-1.000444171950221e-10
COM:REU:REF_OFMA	commodity	REU	REF_OFMA	2395.7957982439575	2395.795798244054	-9.640643838793039e-11
COM:REU:REF_RATV	commodity	REU	REF_RATV	42655.490074532856	42655.490074532994	-1.382431946694851e-10
COM:REU:REP_ELMA	commodity	REU	REP_ELMA	96.235995621164	96.23599562125919	-9.519851573713822e-11
COM:REU:REP_OFMA	commodity	REU	REP_OFMA	16.533815997554992	16.53381599765013	-9.513811960459861e-11
COM:REU:REP_RATV	commodity	REU	REP_RATV	292.3598148323641	292.3598148324594	-9.526957001071423e-11
COM:REU:REU_ELMA	commodity	REU	REU_ELMA	4378.1671481373505	4378.167148137446	-9.549694368615746e-11
COM:REU:REU_OFMA	commodity	REU	REU_OFMA	675.735740517768	675.735740517863	-9.492850949754938e-11
COM:REU:REU_RATV	commodity	REU	REU_RATV	12030.277863534177	12030.277863534282	-1.0550138540565968e-10
COM:REU:TRADE	commodity	REU	TRADE	1.9539700123059442e6	1.9539700123059447e6	-4.656612873077393e-10
COM:REU:TRANSPORT	commodity	REU	TRANSPORT	1.1673411574073713e6	1.1673411574073713e6	0.0
COM:REU:UTIL_WASTE	commodity	REU	UTIL_WASTE	749590.2717874175	749590.2717874172	2.3283064365386963e-10
COM:SK:AGRI_FOOD	commodity	SK	AGRI_FOOD	7447.480930787287	7447.480930787383	-9.549694368615746e-11
COM:SK:BASIC_METALS	commodity	SK	BASIC_METALS	4162.410882503089	4162.4108825031835	-9.458744898438454e-11
COM:SK:CONSTRUCTION	commodity	SK	CONSTRUCTION	13902.637514392203	13902.637514392296	-9.276845958083868e-11
COM:SK:EXTRACTIVE	commodity	SK	EXTRACTIVE	466.50880336357795	466.508803363673	-9.5042196335271e-11
COM:SK:INC_EE	commodity	SK	INC_EE	3.586429596321379	3.5864295964165245	-9.514566912116607e-11
COM:SK:METAL_COMPONENTS	commodity	SK	METAL_COMPONENTS	5300.353190477737	5300.353190477831	-9.367795428261161e-11
COM:SK:NEW_ELMA	commodity	SK	NEW_ELMA	2049.4086533643062	2049.4086533644013	-9.5042196335271e-11
COM:SK:NEW_OFMA	commodity	SK	NEW_OFMA	0.18997944283612433	0.18997944293126892	-9.514458665371706e-11
COM:SK:NEW_RATV	commodity	SK	NEW_RATV	4049.760069249888	4049.7600692499836	-9.549694368615746e-11
COM:SK:OTHER_MANUFACTURING	commodity	SK	OTHER_MANUFACTURING	48172.81396577738	48172.813965777474	-9.458744898438454e-11
COM:SK:OTHER_SERVICES	commodity	SK	OTHER_SERVICES	43917.317450331764	43917.3174503319	-1.382431946694851e-10
COM:SK:PUBLIC_SOCIAL	commodity	SK	PUBLIC_SOCIAL	15078.096006978	15078.096006978105	-1.0550138540565968e-10
COM:SK:REC_EE	commodity	SK	REC_EE	1.0784862305277765	1.0784862306229173	-9.514078413985771e-11
COM:SK:REF_ELMA	commodity	SK	REF_ELMA	431.74452954043437	431.7445295405293	-9.492850949754938e-11
COM:SK:REF_OFMA	commodity	SK	REF_OFMA	0.18127869715481834	0.18127869724996465	-9.514630749940522e-11
COM:SK:REF_RATV	commodity	SK	REF_RATV	688.8448537670339	688.8448537671289	-9.5042196335271e-11
COM:SK:REP_ELMA	commodity	SK	REP_ELMA	0.5541570323091196	0.5541570324042673	-9.514766752261039e-11
COM:SK:REP_OFMA	commodity	SK	REP_OFMA	0.10874371310241664	0.10874371319756508	-9.514844467872763e-11
COM:SK:REP_RATV	commodity	SK	REP_RATV	0.48858561541576107	0.4885856155109076	-9.514655729958577e-11
COM:SK:REU_ELMA	commodity	SK	REU_ELMA	252.8649696857799	252.86496968587505	-9.515588317299262e-11
COM:SK:REU_OFMA	commodity	SK	REU_OFMA	0.1827427214920896	0.1827427215872353	-9.51457246323173e-11
COM:SK:REU_RATV	commodity	SK	REU_RATV	343.7151777594829	343.7151777595782	-9.526957001071423e-11
COM:SK:TRADE	commodity	SK	TRADE	14380.130238628171	14380.130238628268	-9.640643838793039e-11
COM:SK:TRANSPORT	commodity	SK	TRANSPORT	10700.972859416985	10700.972859417081	-9.640643838793039e-11
COM:SK:UTIL_WASTE	commodity	SK	UTIL_WASTE	11655.798857131045	11655.798857131143	-9.822542779147625e-11
FAC:DE:CAP	factor	DE	CAP	1.2216645629526512e6	1.2216645629526512e6	0.0
FAC:DE:LAB	factor	DE	LAB	1.657410211e6	1.657410211e6	0.0
FAC:FR:CAP	factor	FR	CAP	767962.632402099	767962.632402099	0.0
FAC:FR:LAB	factor	FR	LAB	1.164992852e6	1.164992852e6	0.0
FAC:IT:CAP	factor	IT	CAP	827595.7519286654	827595.7519286651	3.4924596548080444e-10
FAC:IT:LAB	factor	IT	LAB	665227.714	665227.7139999999	1.1641532182693481e-10
FAC:PL:CAP	factor	PL	CAP	212558.82643689375	212558.82643689372	2.9103830456733704e-11
FAC:PL:LAB	factor	PL	LAB	165201.02	165201.02	0.0
FAC:REU:CAP	factor	REU	CAP	4.422374738617245e6	4.422374738617244e6	9.313225746154785e-10
FAC:REU:LAB	factor	REU	LAB	4.784158213000001e6	4.784158213e6	9.313225746154785e-10
FAC:SK:CAP	factor	SK	CAP	41572.79597456072	41572.79597456073	-7.275957614183426e-12
FAC:SK:LAB	factor	SK	LAB	32004.449	32004.449000000004	-3.637978807091713e-12
INS:DE:GOV	institution	DE	GOV	633891.3336754192	633891.3336754191	1.1641532182693481e-10
INS:DE:HH	institution	DE	HH	2.8557450923986705e6	2.8557450923986705e6	0.0
INS:DE:INV	institution	DE	INV	1.1330826075811414e6	1.1330826075811416e6	-2.3283064365386963e-10
INS:FR:GOV	institution	FR	GOV	538314.285446832	538314.2854468321	-1.1641532182693481e-10
INS:FR:HH	institution	FR	HH	1.8855414397425551e6	1.8855414397425551e6	0.0
INS:FR:INV	institution	FR	INV	721480.6062171758	721480.606217176	-1.1641532182693481e-10
INS:GLOBAL:INV_POOL	institution	GLOBAL	INV_POOL	149220.9754269779	149220.97542696737	1.05355866253376e-8
INS:IT:GOV	institution	IT	GOV	326278.17210922536	326278.1721092253	5.820766091346741e-11
INS:IT:HH	institution	IT	HH	1.4564547962627376e6	1.4564547962627376e6	0.0
INS:IT:INV	institution	IT	INV	426931.74080497795	426931.7408049779	5.820766091346741e-11
INS:PL:GOV	institution	PL	GOV	76215.4223706242	76215.42237062418	2.9103830456733704e-11
INS:PL:HH	institution	PL	HH	370320.3029992917	370320.3029992916	5.820766091346741e-11
INS:PL:INV	institution	PL	INV	129982.49263355561	129982.49263355568	-7.275957614183426e-11
INS:REU:GOV	institution	REU	GOV	2.0059391724553532e6	2.0059391724553525e6	6.984919309616089e-10
INS:REU:HH	institution	REU	HH	8.938715841370037e6	8.938715841370039e6	-1.862645149230957e-9
INS:REU:INV	institution	REU	INV	3.106457175398664e6	3.1064571753986655e6	-1.3969838619232178e-9
INS:SK:GOV	institution	SK	GOV	15840.68456778595	15840.684567785956	-7.275957614183426e-12
INS:SK:HH	institution	SK	HH	70976.61297456073	70976.61297456073	0.0
INS:SK:INV	institution	SK	INV	34602.92760458723	34602.92760458725	-1.4551915228366852e-11
EXT:DE	external	DE	EXT	413136.3703941322	413136.3703941322	0.0
EXT:FR	external	FR	EXT	276697.23120188713	276697.231201887	1.1641532182693481e-10
EXT:IT	external	IT	EXT	168763.1345517866	168763.13455178653	8.731149137020111e-11
EXT:PL	external	PL	EXT	55952.402826275385	55952.40282627541	-2.1827872842550278e-11
EXT:REU	external	REU	EXT	1.530758395589536e6	1.530758395589537e6	-9.313225746154785e-10
EXT:SK	external	SK	EXT	18314.164330040843	18314.164330040847	-3.637978807091713e-12
